,Unnamed: 0,Latitude_x,Longitude_x,index_x,join_key,Latitude_y,Longitude_y,index_y,euclidean_distance,coordinate_pair,distance,duration,centroid_name,MRT_Name
661,661,1.3870133069886323,103.76546498208116,93,A,1.387785087,103.7695997,71,0.4675679157430057,"coordinate_pair(lat_x=1.3870133069886323, lon_x=103.76546498208116, lat_y=1.387785087, lon_y=103.7695997)",0.717,4.666666666666667,PANGSHAN VALLEY,SEGAR LRT STATION
662,662,1.381709788057038,103.7705887041727,41,A,1.387785087,103.7695997,71,0.6844299772791029,"coordinate_pair(lat_x=1.381709788057038, lon_x=103.7705887041727, lat_y=1.387785087, lon_y=103.7695997)",1.329,8.666666666666666,FAJAR HILLS,SEGAR LRT STATION
663,663,1.3817355029867255,103.7630425379742,221,A,1.387785087,103.7695997,71,0.9918732698776692,"coordinate_pair(lat_x=1.3817355029867255, lon_x=103.76304253797421, lat_y=1.387785087, lon_y=103.7695997)",1.43,9.2,PANSHAN GROVE,SEGAR LRT STATION
664,664,1.3860395324405113,103.76018649582376,13,A,1.387785087,103.7695997,71,1.064243294348984,"coordinate_pair(lat_x=1.3860395324405113, lon_x=103.76018649582376, lat_y=1.387785087, lon_y=103.7695997)",2.212,14.233333333333333,SENJA GRAND,SEGAR LRT STATION
665,665,1.4518009084572183,103.8196321925288,16,A,1.449050822,103.8200461,96,0.3092375722082676,"coordinate_pair(lat_x=1.4518009084572183, lon_x=103.81963219252881, lat_y=1.449050822, lon_y=103.8200461)",0.604,3.966666666666667,417 CANBERRA ROAD,SEMBAWANG MRT STATION
666,666,1.4456123398319642,103.82110063793272,270,A,1.449050822,103.8200461,96,0.3999077331305236,"coordinate_pair(lat_x=1.4456123398319642, lon_x=103.82110063793272, lat_y=1.449050822, lon_y=103.8200461)",0.939,6.416666666666667,SEMBAWANG PRIMARY SCHOOL,SEMBAWANG MRT STATION
667,667,1.446207013871725,103.81639750611036,169,A,1.449050822,103.8200461,96,0.5142808726478204,"coordinate_pair(lat_x=1.4462070138717247, lon_x=103.81639750611036, lat_y=1.449050822, lon_y=103.8200461)",1.503,9.633333333333333,SEMBAWANG SECONDARY SCHOOL,SEMBAWANG MRT STATION
668,668,1.4506137410246696,103.81567677594414,259,A,1.449050822,103.8200461,96,0.5158472392346146,"coordinate_pair(lat_x=1.4506137410246696, lon_x=103.81567677594414, lat_y=1.449050822, lon_y=103.8200461)",0.643,4.5,CANBERRA PRIMARY SCHOOL,SEMBAWANG MRT STATION
669,669,1.450934280995836,103.82516230031416,152,A,1.449050822,103.8200461,96,0.6060497154197397,"coordinate_pair(lat_x=1.450934280995836, lon_x=103.82516230031416, lat_y=1.449050822, lon_y=103.8200461)",0.758,5.183333333333334,280 KENYA CRESCENT,SEMBAWANG MRT STATION
670,670,1.3929355444866551,103.89280301499218,49,A,1.391609364,103.8954426,128,0.3283932855940555,"coordinate_pair(lat_x=1.3929355444866551, lon_x=103.89280301499218, lat_y=1.391609364, lon_y=103.8954426)",0.607,4.016666666666667,323 SENGKANG EAST WAY,SENGKANG LRT STATION
671,671,1.3929504243557125,103.89859379170105,243,A,1.391609364,103.8954426,128,0.3807121650646924,"coordinate_pair(lat_x=1.3929504243557125, lon_x=103.89859379170105, lat_y=1.391609364, lon_y=103.8954426)",0.395,2.45,MULTI STOREY CAR PARK,SENGKANG LRT STATION
672,672,1.3875054447710005,103.89694162515364,68,A,1.391609364,103.8954426,128,0.4858074153426192,"coordinate_pair(lat_x=1.3875054447710005, lon_x=103.89694162515364, lat_y=1.391609364, lon_y=103.8954426)",0.822,5.433333333333334,COMPASSVALE PLACE,SENGKANG LRT STATION
673,673,1.3876362125316877,103.89230308539994,139,A,1.391609364,103.8954426,128,0.563009767300541,"coordinate_pair(lat_x=1.3876362125316875, lon_x=103.89230308539994, lat_y=1.391609364, lon_y=103.8954426)",1.115,7.35,MULTI STOREY CAR PARK,SENGKANG LRT STATION
674,670,1.3914827023402607,103.90111313214815,61,A,1.391609364,103.8954426,128,0.6305057756322227,"coordinate_pair(lat_x=1.3914827023402607, lon_x=103.90111313214815, lat_y=1.391609364, lon_y=103.8954426)",1.162,7.316666666666666,BEAUTY GARDEN,SENGKANG LRT STATION
675,675,1.3929355444866551,103.89280301499218,49,A,1.391694626,103.8954847,32,0.3284877185998347,"coordinate_pair(lat_x=1.3929355444866551, lon_x=103.89280301499218, lat_y=1.391694626, lon_y=103.8954847)",0.609,4.016666666666667,323 SENGKANG EAST WAY,SENGKANG MRT STATION
676,676,1.3929504243557125,103.89859379170105,243,A,1.391694626,103.8954847,32,0.3727564028121259,"coordinate_pair(lat_x=1.3929504243557125, lon_x=103.89859379170105, lat_y=1.391694626, lon_y=103.8954847)",0.393,2.433333333333333,MULTI STOREY CAR PARK,SENGKANG MRT STATION
677,677,1.3875054447710005,103.89694162515364,68,A,1.391694626,103.8954847,32,0.4931670117211825,"coordinate_pair(lat_x=1.3875054447710005, lon_x=103.89694162515364, lat_y=1.391694626, lon_y=103.8954847)",0.82,5.416666666666667,COMPASSVALE PLACE,SENGKANG MRT STATION
678,678,1.3876362125316877,103.89230308539994,139,A,1.391694626,103.8954847,32,0.5733544862207007,"coordinate_pair(lat_x=1.3876362125316875, lon_x=103.89230308539994, lat_y=1.391694626, lon_y=103.8954847)",1.116,7.35,MULTI STOREY CAR PARK,SENGKANG MRT STATION
679,675,1.3914827023402607,103.90111313214815,61,A,1.391694626,103.8954847,32,0.6261121236082124,"coordinate_pair(lat_x=1.3914827023402607, lon_x=103.90111313214815, lat_y=1.391694626, lon_y=103.8954847)",1.161,7.316666666666666,BEAUTY GARDEN,SENGKANG MRT STATION
680,680,1.3817355029867255,103.7630425379742,221,A,1.382725471,103.7623443,66,0.1346923221771802,"coordinate_pair(lat_x=1.3817355029867255, lon_x=103.76304253797421, lat_y=1.382725471, lon_y=103.7623443)",0.13,0.7833333333333333,PANSHAN GROVE,SENJA LRT STATION
681,681,1.3860395324405113,103.76018649582376,13,A,1.382725471,103.7623443,66,0.4396969155903079,"coordinate_pair(lat_x=1.3860395324405113, lon_x=103.76018649582376, lat_y=1.382725471, lon_y=103.7623443)",0.728,4.766666666666667,SENJA GRAND,SENJA LRT STATION
682,682,1.3870133069886323,103.76546498208116,93,A,1.382725471,103.7623443,66,0.5896320632582316,"coordinate_pair(lat_x=1.3870133069886323, lon_x=103.76546498208116, lat_y=1.382725471, lon_y=103.7623443)",0.847,5.4,PANGSHAN VALLEY,SENJA LRT STATION
683,683,1.3793761609541042,103.75658225860484,251,A,1.382725471,103.7623443,66,0.7409263720757481,"coordinate_pair(lat_x=1.3793761609541042, lon_x=103.75658225860484, lat_y=1.382725471, lon_y=103.7623443)",1.228,7.95,157 JALAN TECK WHYE,SENJA LRT STATION
684,680,1.3767472793248037,103.75875881652516,99,A,1.382725471,103.7623443,66,0.7750774063858462,"coordinate_pair(lat_x=1.3767472793248035, lon_x=103.75875881652516, lat_y=1.382725471, lon_y=103.7623443)",1.366,8.45,PHOENIX HEIGHTS,SENJA LRT STATION
685,685,1.3526955949960908,103.87208186186216,112,A,1.350633615,103.8727717,31,0.2417658327694492,"coordinate_pair(lat_x=1.3526955949960908, lon_x=103.87208186186216, lat_y=1.350633615, lon_y=103.8727717)",0.284,1.7833333333333334,BRADDELL HEIGHTS COMMUNITY HUB,SERANGOON MRT STATION
686,686,1.349428009750324,103.87584367374164,1,A,1.350633615,103.8727717,31,0.3668635311024171,"coordinate_pair(lat_x=1.349428009750324, lon_x=103.87584367374164, lat_y=1.350633615, lon_y=103.8727717)",0.444,3.5166666666666666,419 SERANGOON CENTRAL,SERANGOON MRT STATION
687,685,1.3530383242098152,103.87566053739148,200,A,1.350633615,103.8727717,31,0.4178823555459364,"coordinate_pair(lat_x=1.3530383242098152, lon_x=103.87566053739148, lat_y=1.350633615, lon_y=103.8727717)",0.687,4.3,PAYA LEBAR METHODIST CHURCH,SERANGOON MRT STATION
688,687,1.3529582037562533,103.86799142291387,242,A,1.350633615,103.8727717,31,0.5909259175854027,"coordinate_pair(lat_x=1.3529582037562533, lon_x=103.86799142291387, lat_y=1.350633615, lon_y=103.8727717)",1.128,7.766666666666667,CHUAN VILLAGE,SERANGOON MRT STATION
689,686,1.3456405390059347,103.87058948944625,85,A,1.350633615,103.8727717,31,0.6058870117704077,"coordinate_pair(lat_x=1.3456405390059347, lon_x=103.87058948944625, lat_y=1.350633615, lon_y=103.8727717)",1.062,6.65,20 SOMMERVILLE WALK,SERANGOON MRT STATION
690,690,1.2820690443978917,103.84846956995324,202,A,1.277716828,103.8503676,163,0.5279418518868126,"coordinate_pair(lat_x=1.2820690443978917, lon_x=103.84846956995324, lat_y=1.277716828, lon_y=103.8503676)",0.731,4.733333333333333,TELOK AYER MRT STATION,SHENTON WAY MRT STATION
691,690,1.2756419763680185,103.83950412311589,96,A,1.277716828,103.8503676,163,1.229503953330731,"coordinate_pair(lat_x=1.2756419763680185, lon_x=103.83950412311589, lat_y=1.277716828, lon_y=103.8503676)",2.582,16.283333333333335,CANTONMENT PRIMARY SCHOOL,SHENTON WAY MRT STATION
692,691,1.276072710187416,103.83886365474352,81,A,1.277716828,103.8503676,163,1.29186379423015,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.277716828, lon_y=103.8503676)",2.407,15.233333333333333,MULTI STOREY CAR PARK,SHENTON WAY MRT STATION
693,691,1.2855382001095763,103.84177430019191,51,A,1.277716828,103.8503676,163,1.2918808265241328,"coordinate_pair(lat_x=1.2855382001095763, lon_x=103.84177430019191, lat_y=1.277716828, lon_y=103.8503676)",2.244,14.116666666666667,PEARL'S HILL CARE HOME,SHENTON WAY MRT STATION
694,692,1.2926587246321704,103.83973365789451,271,A,1.277716828,103.8503676,163,2.039098232043326,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.277716828, lon_y=103.8503676)",3.251,20.316666666666663,GAMBIER COURT,SHENTON WAY MRT STATION
695,695,1.3431862355809616,103.9511476925734,223,A,1.343197079,103.9533772,30,0.2478447276311942,"coordinate_pair(lat_x=1.3431862355809616, lon_x=103.95114769257339, lat_y=1.343197079, lon_y=103.9533772)",0.393,2.6333333333333333,108 SIMEI STREET 1,SIMEI MRT STATION
696,696,1.3469887154108573,103.95390900850254,39,A,1.343197079,103.9533772,30,0.4257353180714457,"coordinate_pair(lat_x=1.3469887154108573, lon_x=103.95390900850254, lat_y=1.343197079, lon_y=103.9533772)",0.707,5.1,126 SIMEI STREET 1,SIMEI MRT STATION
697,697,1.343875915636728,103.95779739796367,165,A,1.343197079,103.9533772,30,0.4971324575241469,"coordinate_pair(lat_x=1.343875915636728, lon_x=103.95779739796367, lat_y=1.343197079, lon_y=103.9533772)",0.707,4.95,5 SIMEI LANE,SIMEI MRT STATION
698,695,1.339211278889422,103.95623835917428,12,A,1.343197079,103.9533772,30,0.5455167965246175,"coordinate_pair(lat_x=1.339211278889422, lon_x=103.95623835917428, lat_y=1.343197079, lon_y=103.9533772)",1.327,8.333333333333334,SUNBIRD VIEW,SIMEI MRT STATION
699,696,1.337524911991521,103.95283515081172,216,A,1.343197079,103.9533772,30,0.6335880200065005,"coordinate_pair(lat_x=1.337524911991521, lon_x=103.95283515081172, lat_y=1.343197079, lon_y=103.9533772)",1.466,9.616666666666667,SEA BREEZE TERRACE,SIMEI MRT STATION
700,700,1.3303860408530015,103.7931586230639,1,A,1.330857645,103.7969068,26,0.4199528555869807,"coordinate_pair(lat_x=1.3303860408530015, lon_x=103.7931586230639, lat_y=1.330857645, lon_y=103.7969068)",0.71,4.75,45 LILY AVENUE,SIXTH AVENUE MRT STATION
701,701,1.3325979301735444,103.80060825629204,224,A,1.330857645,103.7969068,26,0.4547039251063621,"coordinate_pair(lat_x=1.3325979301735444, lon_x=103.80060825629204, lat_y=1.330857645, lon_y=103.7969068)",0.605,4.716666666666667,ORCHID VILLAGE,SIXTH AVENUE MRT STATION
702,702,1.3248456208071735,103.79686341878532,49,A,1.330857645,103.7969068,26,0.6685239830777482,"coordinate_pair(lat_x=1.3248456208071735, lon_x=103.79686341878532, lat_y=1.330857645, lon_y=103.7969068)",1.034,6.466666666666667,14 NAMLY GARDEN,SIXTH AVENUE MRT STATION
703,703,1.326553506739198,103.79224880357177,167,A,1.330857645,103.7969068,26,0.7051097348847213,"coordinate_pair(lat_x=1.326553506739198, lon_x=103.79224880357177, lat_y=1.330857645, lon_y=103.7969068)",0.932,5.8,GARLICK VILLE,SIXTH AVENUE MRT STATION
704,704,1.3317525141738245,103.78792909118908,157,A,1.330857645,103.7969068,26,1.0029544394092629,"coordinate_pair(lat_x=1.3317525141738245, lon_x=103.78792909118908, lat_y=1.330857645, lon_y=103.7969068)",1.526,9.7,WILBY BUKIT TIMAH,SIXTH AVENUE MRT STATION
705,705,1.2972337943804126,103.84097632354472,82,A,1.300264167,103.8390858,29,0.3971293980687584,"coordinate_pair(lat_x=1.2972337943804126, lon_x=103.84097632354472, lat_y=1.300264167, lon_y=103.8390858)",0.58,3.716666666666667,OXLEY RESIDENCE,SOMERSET MRT STATION
706,706,1.3047611995335988,103.83909072108058,263,A,1.300264167,103.8390858,29,0.5000475019356257,"coordinate_pair(lat_x=1.3047611995335988, lon_x=103.83909072108058, lat_y=1.300264167, lon_y=103.8390858)",1.237,8.1,EMERALD HILL CONSERVATION AREA,SOMERSET MRT STATION
707,707,1.2975261824926945,103.83521091233624,235,A,1.300264167,103.8390858,29,0.5274860234363371,"coordinate_pair(lat_x=1.2975261824926945, lon_x=103.83521091233624, lat_y=1.300264167, lon_y=103.8390858)",1.028,6.733333333333333,9B SAINT THOMAS WALK,SOMERSET MRT STATION
708,708,1.2926587246321704,103.83973365789451,271,A,1.300264167,103.8390858,29,0.8487477401076936,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.300264167, lon_y=103.8390858)",1.278,8.283333333333333,GAMBIER COURT,SOMERSET MRT STATION
709,709,1.3074546745785451,103.83408949483868,4,A,1.300264167,103.8390858,29,0.9735338990507358,"coordinate_pair(lat_x=1.3074546745785451, lon_x=103.83408949483868, lat_y=1.300264167, lon_y=103.8390858)",1.744,10.733333333333333,FAR EAST PLAZA,SOMERSET MRT STATION
710,710,1.4044173176579835,103.8971652440856,193,A,1.405323319,103.8972905,28,0.1017003926450444,"coordinate_pair(lat_x=1.4044173176579835, lon_x=103.89716524408561, lat_y=1.405323319, lon_y=103.8972905)",0.207,1.5166666666666666,PUNGGOL SAPPHIRE,SOO TECK LRT STATION
711,710,1.4019797026378915,103.8977527489548,203,A,1.405323319,103.8972905,28,0.3753272087723764,"coordinate_pair(lat_x=1.4019797026378915, lon_x=103.8977527489548, lat_y=1.405323319, lon_y=103.8972905)",0.925,6.0,TWIN WATERFALLS,SOO TECK LRT STATION
712,711,1.4104582805095245,103.89901090097152,116,A,1.405323319,103.8972905,28,0.6021574627855928,"coordinate_pair(lat_x=1.4104582805095245, lon_x=103.89901090097152, lat_y=1.405323319, lon_y=103.8972905)",0.712,5.233333333333333,PIERMONT GRAND,SOO TECK LRT STATION
713,712,1.4021416943464815,103.89272023174956,5,A,1.405323319,103.8972905,28,0.6190827090474262,"coordinate_pair(lat_x=1.4021416943464815, lon_x=103.89272023174956, lat_y=1.405323319, lon_y=103.8972905)",0.828,5.383333333333334,MATILDA EDGE,SOO TECK LRT STATION
714,713,1.4011713380623023,103.90169484277304,85,A,1.405323319,103.8972905,28,0.6729410741865008,"coordinate_pair(lat_x=1.4011713380623023, lon_x=103.90169484277304, lat_y=1.405323319, lon_y=103.8972905)",1.003,6.466666666666667,MASJID AL-ISLAH,SOO TECK LRT STATION
715,715,1.379015609398749,103.74629954953484,156,A,1.380298287,103.7452918,27,0.1813613531159361,"coordinate_pair(lat_x=1.379015609398749, lon_x=103.74629954953485, lat_y=1.380298287, lon_y=103.7452918)",0.304,2.2,248 CHOA CHU KANG AVENUE 2,SOUTH VIEW LRT STATION
716,715,1.38160576899807,103.74653781389156,207,A,1.380298287,103.7452918,27,0.2008033239481452,"coordinate_pair(lat_x=1.38160576899807, lon_x=103.74653781389156, lat_y=1.380298287, lon_y=103.7452918)",0.645,4.05,SOUTH VIEW PRIMARY SCHOOL,SOUTH VIEW LRT STATION
717,716,1.3824019198044433,103.74175241364358,18,A,1.380298287,103.7452918,27,0.4577295187614645,"coordinate_pair(lat_x=1.3824019198044433, lon_x=103.74175241364358, lat_y=1.380298287, lon_y=103.7452918)",0.86,5.433333333333334,KEAT HONG LAUREL,SOUTH VIEW LRT STATION
718,717,1.3771997075669322,103.748851402442,72,A,1.380298287,103.7452918,27,0.5246778101116488,"coordinate_pair(lat_x=1.3771997075669322, lon_x=103.74885140244201, lat_y=1.380298287, lon_y=103.7452918)",0.942,6.05,KEAT HONG MIRAGE,SOUTH VIEW LRT STATION
719,718,1.3749276451165235,103.74427015636898,172,A,1.380298287,103.7452918,27,0.6078910466705576,"coordinate_pair(lat_x=1.3749276451165235, lon_x=103.74427015636898, lat_y=1.380298287, lon_y=103.7452918)",0.976,6.466666666666667,KEAT HONG AXIS,SOUTH VIEW LRT STATION
720,720,1.398216535038855,103.8201274621373,145,A,1.397581061,103.8178569,155,0.2621044263586864,"coordinate_pair(lat_x=1.398216535038855, lon_x=103.8201274621373, lat_y=1.397581061, lon_y=103.8178569)",0.43,2.683333333333333,SPRINGLEAF GARDEN,SPRINGLEAF MRT STATION
721,721,1.3994810300551794,103.82395533183993,88,A,1.397581061,103.8178569,155,0.7100699367125207,"coordinate_pair(lat_x=1.3994810300551794, lon_x=103.82395533183993, lat_y=1.397581061, lon_y=103.8178569)",0.984,6.183333333333334,SPRINGLEAF GARDEN,SPRINGLEAF MRT STATION
722,722,1.403420174210462,103.81516609072077,169,A,1.397581061,103.8178569,155,0.7148664023312364,"coordinate_pair(lat_x=1.403420174210462, lon_x=103.81516609072077, lat_y=1.397581061, lon_y=103.8178569)",1.148,7.683333333333334,MANDAI GARDEN,SPRINGLEAF MRT STATION
723,723,1.404922064544006,103.82163884921684,19,A,1.397581061,103.8178569,155,0.918182770660686,"coordinate_pair(lat_x=1.404922064544006, lon_x=103.82163884921684, lat_y=1.397581061, lon_y=103.8178569)",1.58,10.316666666666666,16 SPRINGSIDE PLACE,SPRINGLEAF MRT STATION
724,724,1.3893109504510268,103.8350918938218,31,A,1.397581061,103.8178569,155,2.125144453527589,"coordinate_pair(lat_x=1.3893109504510268, lon_x=103.8350918938218, lat_y=1.397581061, lon_y=103.8178569)",6.037,36.75,LENTOR VIEW,SPRINGLEAF MRT STATION
725,725,1.297006289637633,103.87133176241242,227,A,1.302812468,103.8753377,25,0.7843064953040708,"coordinate_pair(lat_x=1.297006289637633, lon_x=103.87133176241242, lat_y=1.302812468, lon_y=103.8753377)",1.685,10.5,SANCTUARY GREEN,STADIUM MRT STATION
726,726,1.3103966885794467,103.8764983876758,189,A,1.302812468,103.8753377,25,0.8531404728233429,"coordinate_pair(lat_x=1.3103966885794467, lon_x=103.8764983876758, lat_y=1.302812468, lon_y=103.8753377)",3.079,20.866666666666667,38 LORONG 6 GEYLANG,STADIUM MRT STATION
727,725,1.3019409521652276,103.88362078428372,80,A,1.302812468,103.8753377,25,0.92588444971866,"coordinate_pair(lat_x=1.3019409521652276, lon_x=103.88362078428372, lat_y=1.302812468, lon_y=103.8753377)",1.907,12.2,DI TANJONG RHU,STADIUM MRT STATION
728,727,1.3128822386089016,103.8785401488334,268,A,1.302812468,103.8753377,25,1.1749395807723335,"coordinate_pair(lat_x=1.3128822386089016, lon_x=103.8785401488334, lat_y=1.302812468, lon_y=103.8753377)",3.628,22.166666666666668,2 LORONG 15 GEYLANG,STADIUM MRT STATION
729,728,1.2985982266557208,103.88568707312866,247,A,1.302812468,103.8753377,25,1.242272604323983,"coordinate_pair(lat_x=1.2985982266557208, lon_x=103.88568707312866, lat_y=1.302812468, lon_y=103.8753377)",2.913,17.966666666666665,30B MEYER ROAD,STADIUM MRT STATION
730,730,1.3171052203650304,103.82753213031064,186,A,1.320065558,103.8260244,24,0.3693889076047517,"coordinate_pair(lat_x=1.3171052203650304, lon_x=103.82753213031064, lat_y=1.320065558, lon_y=103.8260244)",0.636,4.2,PARC STEVENS,STEVENS MRT STATION
731,731,1.321812680459118,103.8220597530167,36,A,1.320065558,103.8260244,24,0.4816487461509139,"coordinate_pair(lat_x=1.321812680459118, lon_x=103.8220597530167, lat_y=1.320065558, lon_y=103.8260244)",0.479,7.183333333333334,BUKIT TIMAH ROAD,STEVENS MRT STATION
732,732,1.325681850954814,103.82390153991776,118,A,1.320065558,103.8260244,24,0.6676038160466645,"coordinate_pair(lat_x=1.325681850954814, lon_x=103.82390153991776, lat_y=1.320065558, lon_y=103.8260244)",0.964,7.116666666666666,DUNEARN ESTATE,STEVENS MRT STATION
733,733,1.3132487248296227,103.82227262218832,129,A,1.320065558,103.8260244,24,0.8651624100498868,"coordinate_pair(lat_x=1.3132487248296227, lon_x=103.82227262218832, lat_y=1.320065558, lon_y=103.8260244)",1.102,7.85,56 DALVEY ROAD,STEVENS MRT STATION
734,734,1.320247758919019,103.83423246726544,93,A,1.320065558,103.8260244,24,0.9126780706547396,"coordinate_pair(lat_x=1.3202477589190187, lon_x=103.83423246726544, lat_y=1.320065558, lon_y=103.8260244)",1.52,10.666666666666666,14 BARKER ROAD,STEVENS MRT STATION
735,735,1.4104582805095245,103.89901090097152,116,A,1.408452419,103.8985585,23,0.2286407593900969,"coordinate_pair(lat_x=1.4104582805095245, lon_x=103.89901090097152, lat_y=1.408452419, lon_y=103.8985585)",0.296,2.3833333333333333,PIERMONT GRAND,SUMANG LRT STATION
736,736,1.4044173176579835,103.8971652440856,193,A,1.408452419,103.8985585,23,0.4746608542338451,"coordinate_pair(lat_x=1.4044173176579835, lon_x=103.89716524408561, lat_y=1.408452419, lon_y=103.8985585)",0.632,4.183333333333334,PUNGGOL SAPPHIRE,SUMANG LRT STATION
737,735,1.4019797026378915,103.8977527489548,203,A,1.408452419,103.8985585,23,0.7252850631018617,"coordinate_pair(lat_x=1.4019797026378915, lon_x=103.8977527489548, lat_y=1.408452419, lon_y=103.8985585)",1.35,8.65,TWIN WATERFALLS,SUMANG LRT STATION
738,737,1.4011713380623023,103.90169484277304,85,A,1.408452419,103.8985585,23,0.8814950957496512,"coordinate_pair(lat_x=1.4011713380623023, lon_x=103.90169484277304, lat_y=1.408452419, lon_y=103.8985585)",1.428,9.133333333333333,MASJID AL-ISLAH,SUMANG LRT STATION
739,738,1.4021416943464815,103.89272023174956,5,A,1.408452419,103.8985585,23,0.9558245066534672,"coordinate_pair(lat_x=1.4021416943464815, lon_x=103.89272023174956, lat_y=1.408452419, lon_y=103.8985585)",1.752,11.466666666666669,MATILDA EDGE,SUMANG LRT STATION
740,740,1.3394325398378593,103.88455337338796,165,A,1.335145642,103.8883361,22,0.6356491814443375,"coordinate_pair(lat_x=1.3394325398378593, lon_x=103.88455337338797, lat_y=1.335145642, lon_y=103.8883361)",0.757,4.95,29 LORONG PAYA LEBAR,TAI SENG MRT STATION
741,740,1.329532328394165,103.88689926933428,58,A,1.335145642,103.8883361,22,0.6442847057457564,"coordinate_pair(lat_x=1.3295323283941647, lon_x=103.88689926933428, lat_y=1.335145642, lon_y=103.8883361)",1.75,10.933333333333334,BALAM GARDENS,TAI SENG MRT STATION
742,741,1.3301724662629817,103.88310499792516,57,A,1.335145642,103.8883361,22,0.8024707934419524,"coordinate_pair(lat_x=1.3301724662629815, lon_x=103.88310499792516, lat_y=1.335145642, lon_y=103.8883361)",1.119,7.35,2 JALAN SIKUDANGAN,TAI SENG MRT STATION
743,742,1.3324398359467824,103.8805209317655,254,A,1.335145642,103.8883361,22,0.9193954563751718,"coordinate_pair(lat_x=1.3324398359467824, lon_x=103.8805209317655, lat_y=1.335145642, lon_y=103.8883361)",1.217,7.733333333333333,MACPHERSON GARDEN ESTATE,TAI SENG MRT STATION
744,741,1.3349199323312244,103.87983998471915,135,A,1.335145642,103.8883361,22,0.9448018784786216,"coordinate_pair(lat_x=1.3349199323312244, lon_x=103.87983998471915, lat_y=1.335145642, lon_y=103.8883361)",1.391,8.75,JOO SENG GREEN,TAI SENG MRT STATION
745,745,1.356948580106044,103.95260944585569,121,A,1.356191483,103.9546345,21,0.2403390790214302,"coordinate_pair(lat_x=1.356948580106044, lon_x=103.95260944585569, lat_y=1.356191483, lon_y=103.9546345)",0.795,4.983333333333333,450D TAMPINES STREET 42,TAMPINES EAST MRT STATION
746,746,1.3523301041048943,103.95601747151284,197,A,1.356191483,103.9546345,21,0.4560590322026709,"coordinate_pair(lat_x=1.3523301041048943, lon_x=103.95601747151284, lat_y=1.356191483, lon_y=103.9546345)",1.047,7.016666666666667,305 TAMPINES STREET 32,TAMPINES EAST MRT STATION
747,747,1.352520986138544,103.9504418181398,147,A,1.356191483,103.9546345,21,0.6195194988443049,"coordinate_pair(lat_x=1.3525209861385439, lon_x=103.9504418181398, lat_y=1.356191483, lon_y=103.9546345)",1.577,10.066666666666666,265 TAMPINES STREET 21,TAMPINES EAST MRT STATION
748,748,1.3609124046648151,103.95803394649506,99,A,1.356191483,103.9546345,21,0.6468147033211441,"coordinate_pair(lat_x=1.3609124046648151, lon_x=103.95803394649506, lat_y=1.356191483, lon_y=103.9546345)",1.249,7.95,487C TAMPINES STREET 45,TAMPINES EAST MRT STATION
749,749,1.361745454987451,103.95284147050111,11,A,1.356191483,103.9546345,21,0.6489417403002482,"coordinate_pair(lat_x=1.361745454987451, lon_x=103.95284147050111, lat_y=1.356191483, lon_y=103.9546345)",1.297,8.233333333333333,482 TAMPINES STREET 43,TAMPINES EAST MRT STATION
750,750,1.3482832980261572,103.93904394346256,163,A,1.345515306,103.938437,20,0.3150950452059558,"coordinate_pair(lat_x=1.3482832980261572, lon_x=103.93904394346256, lat_y=1.345515306, lon_y=103.938437)",0.415,2.783333333333333,JUNYUAN PRIMARY SCHOOL,TAMPINES MRT STATION
751,751,1.3494336785880316,103.9333539237946,95,A,1.345515306,103.938437,20,0.7135303109715295,"coordinate_pair(lat_x=1.3494336785880316, lon_x=103.9333539237946, lat_y=1.345515306, lon_y=103.938437)",1.128,7.083333333333333,826 TAMPINES STREET 81,TAMPINES MRT STATION
752,752,1.3480371710809351,103.9456495181096,3,A,1.345515306,103.938437,20,0.8493973970414846,"coordinate_pair(lat_x=1.3480371710809351, lon_x=103.9456495181096, lat_y=1.345515306, lon_y=103.938437)",0.996,6.05,103 TAMPINES STREET 11,TAMPINES MRT STATION
753,750,1.3377537656920144,103.93221382582313,137,A,1.345515306,103.938437,20,1.1060859211247902,"coordinate_pair(lat_x=1.3377537656920144, lon_x=103.93221382582313, lat_y=1.345515306, lon_y=103.938437)",1.928,12.15,BAYWATER,TAMPINES MRT STATION
754,753,1.3353585240789,103.93660330019505,113,A,1.345515306,103.938437,20,1.1476309487244438,"coordinate_pair(lat_x=1.3353585240789, lon_x=103.93660330019505, lat_y=1.345515306, lon_y=103.938437)",1.794,11.583333333333334,MULTI STOREY CAR PARK,TAMPINES MRT STATION
755,755,1.3482832980261572,103.93904394346256,163,A,1.345633658,103.9384925,19,0.3009361657459212,"coordinate_pair(lat_x=1.3482832980261572, lon_x=103.93904394346256, lat_y=1.345633658, lon_y=103.9384925)",0.402,2.716666666666667,JUNYUAN PRIMARY SCHOOL,TAMPINES WEST MRT STATION
756,756,1.3494336785880316,103.9333539237946,95,A,1.345633658,103.9384925,19,0.7105218250159817,"coordinate_pair(lat_x=1.3494336785880316, lon_x=103.9333539237946, lat_y=1.345633658, lon_y=103.9384925)",1.114,7.0,826 TAMPINES STREET 81,TAMPINES WEST MRT STATION
